Radius,Theta(Turn),Z,
54.4,0.0,0.0
54.6990847434,0.125,4.97974070656
54.4385219518,0.25,9.46822205598
54.2100890623,0.375,11.399535026
54.6899982177,0.5,11.2399950246
55.6037480508,0.625,9.79535105666
57.0970741177,0.75,13.235248738
59.7217495996,0.875,23.6512367074
65.8321695641,1.0,35.4972098329
73.4816235634,1.125,46.1017803991
81.8217024637,1.25,55.934008953
89.8596681143,1.375,68.1692496513
91.7794725508,1.5,82.8536883198
85.793379833,1.625,97.9232601066
76.0670603517,1.75,112.00738311
68.7920794498,1.875,123.848168093
67.1219288724,2.0,134.01129672
72.1897561832,2.125,144.061210079
82.3591673389,2.25,154.834701069
91.5713392872,2.375,167.649751547
93.6176816786,2.5,181.826460653
86.5177410913,2.625,195.603496111
75.6815502221,2.75,207.468868267
67.9441434684,2.875,218.010144902
66.5592332297,3.0,228.210332351
71.8459910196,3.125,239.647221101
81.174965338,3.25,253.380811988
89.358819962,3.375,269.816732313
90.9365178927,3.5,284.282256259
85.7554356351,3.625,294.020271283
78.1294437757,3.75,300.392290478
70.9479475839,3.875,307.264597206
65.3152904224,4.0,317.677921973
62.2735058262,4.125,332.563744162
60.209023142,4.25,349.580073768
57.2898138714,4.375,361.572378546
55.9608938938,4.5,365.389693013
56.1483182818,4.625,362.677611947
56.6848617936,4.75,356.714128814
56.6301132242,4.875,353.192570963
56.1203908736,4.96520307621,352.979757283
