Node ID,X,Y,Z,R, Theta(Deg.),Theta(turn.), 
1000128,-64.1266098022,-61.0512771606,185.331314087,88.5408410152,223.592657637,2.62109071566,
1000129,-56.1594467163,-66.6705932617,187.09954834,87.171391301,229.891154278,2.63858653966,
1000130,-47.5369300842,-71.223197937,188.864685059,85.6300393916,236.27942461,2.65633173503,
1000131,-38.4178199768,-74.6807479858,190.621414185,83.9829923943,242.777470681,2.674381863,
1000132,-28.9495849609,-77.0271835327,192.36819458,82.2876993991,249.401974784,2.69278326329,
1000133,-19.2697525024,-78.2461700439,194.106155396,80.5840337043,256.165027192,2.71156951998,
1000134,-9.51281166077,-78.3121414185,195.837905884,78.887800573,263.074041864,2.7307612274,
1000135,0.179082527757,-77.1852035522,197.566268921,77.1854113026,270.132935513,2.75036926531,
1000136,9.64853000641,-74.8324203491,199.292221069,75.4518738441,277.346907028,2.77040807508,
1000137,18.7467765808,-71.3032226562,201.014251709,73.7264619613,284.730614056,2.79091837238,
1000138,27.3417606354,-66.6805725098,202.73348999,72.0685134082,292.295634315,2.81193231754,
1000139,35.3140563965,-61.0523643494,204.454711914,70.529949467,300.046050942,2.83346125262,
1000140,42.5483436584,-54.5051116943,206.185409546,69.1459958992,307.976678374,2.85549077326,
1000141,48.9233932495,-47.1237754822,207.934646606,67.92752478,316.073414661,2.87798170739,
1000142,54.3201293945,-39.0048484802,209.708694458,66.873422691,324.319568149,2.9008876893,
1000143,58.6613693237,-30.28008461,211.504241943,66.0154510317,332.697922139,2.92416089483,
1000144,61.8973503113,-21.091337204,213.318130493,65.3920979982,341.183609913,2.94773224976,
1000145,63.9953651428,-11.5811395645,215.148880005,65.0348333847,349.742290807,2.97150636335,
1000146,64.9347915649,-1.89075219631,216.996063232,64.9623129164,358.332149565,2.99536708212,
1000147,64.7052459717,7.83909654617,218.860412598,65.1783728772,6.90776821408,3.01918824504,
1000148,63.3123588562,17.4668159485,220.748733521,65.6775794569,15.4232862333,3.04284246176,
1000149,60.7714805603,26.8503379822,222.669784546,66.4387951369,23.8370231899,3.06621395331,
1000150,57.106464386,35.8456993103,224.630599976,67.4244943156,32.1164717507,3.08921242153,
1000151,52.3553237915,44.307258606,226.635253906,68.5872662707,40.2405672062,3.11177935335,
1000152,46.5778236389,52.0922622681,228.683898926,69.8791631543,48.198798488,3.13388555136,
1000153,39.8778343201,59.0873756409,230.775344849,71.2850589548,55.9847432516,3.1555131757,
1000154,32.3849334717,65.2106628418,232.910629272,72.8094393896,63.5900760461,3.17663910013,
1000155,24.2166500092,70.3801498413,235.090835571,74.4299108514,71.0125038369,3.1972569551,
1000156,15.487411499,74.5083465576,237.315032959,76.1009436321,78.2576268387,3.21738229677,
1000157,6.31791162491,77.5054855347,239.57901001,77.7625635847,85.3397999259,3.23705499979,
1000158,-3.15509009361,79.288269043,241.873504639,79.3510189054,92.2787484656,3.25632985685,
1000159,-12.7752313614,79.8357162476,244.185668945,80.8513953194,99.0913382827,3.27525371745,
1000160,-22.3887825012,79.2011871338,246.505172729,82.3048335475,105.784664413,3.29384629004,
1000161,-31.8590373993,77.4286270142,248.824462891,83.7268806615,112.365367111,3.31212601975,
1000162,-41.0541801453,74.5459976196,251.136245728,85.1031813066,118.842579115,3.33011827532,
1000163,-49.836063385,70.5707321167,253.431488037,86.3936423888,125.229203356,3.34785889821,
1000164,-58.0535697937,65.5187911987,255.697814941,87.5381571998,131.542863848,3.36539684402,
1000165,-65.540687561,59.4206008911,257.91784668,88.4668838393,137.803869735,3.38278852704,
1000166,-72.1712188721,52.380405426,260.076293945,89.1761835137,144.028616948,3.40007949152,
1000167,-77.88621521,44.5595359802,262.167388916,89.7319049531,150.225665348,3.41729351485,
1000168,-82.6392745972,36.102191925,264.189422607,90.1810288683,156.4011757,3.43444771028,
1000169,-86.3817901611,27.136297226,266.141845703,90.5438694699,162.56021599,3.45155615553,
1000170,-89.0558395386,17.7814941406,268.023803711,90.8136778784,168.708425612,3.46863451559,
1000171,-90.5910491943,8.16027832031,269.832397461,90.9578382351,174.852791149,3.48570219764,
1000172,-90.9071426392,-1.59119987488,271.561767578,90.9210674149,181.002778501,3.50278549584,
1000173,-89.9605331421,-11.3171701431,273.204345703,90.6695972378,187.170228029,3.51991730008,
1000174,-87.811630249,-20.8652267456,274.757904053,90.2565238314,193.366372859,3.5371288135,
1000175,-84.5367355347,-30.1027088165,276.224365234,89.7364626724,199.600319598,3.55444533222,
1000176,-80.204826355,-38.9077415466,277.607391357,89.1438529731,205.878243444,3.57188400957,
1000177,-74.8749237061,-47.1598472595,278.911010742,88.4890128407,212.204707223,3.58945752006,
1000178,-68.5989227295,-54.7296562195,280.138549805,87.7561819449,218.583598263,3.60717666184,
1000179,-61.4289169312,-61.4709396362,281.291717529,86.9033270657,225.019590939,3.62505441927,
1000180,-53.4427642822,-67.2360076904,282.371337891,85.8883565117,231.520450258,3.64311236183,
1000181,-44.7865333557,-71.9516448975,283.382659912,84.7518305022,238.099667796,3.6613879661,
1000182,-35.6145973206,-75.5802001953,284.334747314,83.5509796703,244.769437792,3.67991510498,
1000183,-26.0710449219,-78.0909500122,285.238739014,82.3279773657,251.538161089,3.69871711414,
1000184,-16.2936325073,-79.4501876831,286.106658936,81.1037285405,258.410483334,3.71780689815,
1000185,-6.42190027237,-79.6152420044,286.95111084,79.8738227614,265.38840956,3.73719002656,
1000186,3.39212560654,-78.5340423584,287.784576416,78.6072663644,272.473242748,3.75687011875,
1000187,12.9843358994,-76.1946487427,288.62008667,77.2930622745,279.670879453,3.77686355404,
1000188,22.2015094757,-72.6588287354,289.473205566,75.9750775991,286.990968038,3.79719713344,
1000189,30.900220871,-67.9972763062,290.361724854,74.689043607,294.438624868,3.81788506908,
1000190,38.9374885559,-62.2793083191,291.305114746,73.4495763075,302.013930325,3.83892758424,
1000191,46.1610183716,-55.5744667053,292.324127197,72.245144935,309.71355062,3.86031541839,
1000192,52.4020309448,-47.9612236023,293.439941406,71.0369749959,317.53353346,3.88203759295,
1000193,57.5182609558,-39.5666618347,294.671478271,69.8131153303,325.476018693,3.90410005192,
1000194,61.4450187683,-30.5729389191,296.036376953,68.6308598634,333.546633683,3.9265184269,
1000195,64.1372909546,-21.1591663361,297.554595947,67.5374148975,341.742056326,3.94928348979,
1000196,65.5511245728,-11.4999628067,299.248626709,66.5522281919,350.049572148,3.97235992263,
1000197,65.6366424561,-1.77556872368,301.14263916,65.6606539504,358.450441921,3.995695672,
1000198,64.3499832153,7.81749105453,303.257110596,64.8230939265,6.9265765468,4.01924049041,
1000199,61.7316017151,17.0838756561,305.589599609,64.0519278222,15.4691299492,4.04296980541,
1000200,57.8689346313,25.8471984863,308.129119873,63.3789496991,24.0679592518,4.06685544237,
1000201,52.8556022644,33.9428977966,310.86605835,62.8158817622,32.7078323595,4.09085508989,
1000202,46.7896308899,41.2100105286,313.790405273,62.350096444,41.3720156214,4.11492226562,
1000203,39.7803459167,47.4889450073,316.888153076,61.9489775474,50.047902207,4.13902195058,
1000204,31.9755649567,52.6618652344,320.12689209,61.6093240043,58.7344481825,4.16315124495,
1000205,23.5375080109,56.6397705078,323.464447021,61.3357798234,67.4339379916,4.18731649442,
1000206,14.6233863831,59.3166923523,326.858581543,61.0926625785,76.1509916016,4.21153053223,
1000207,5.40431785583,60.564163208,330.261047363,60.8048066897,84.900835047,4.23583565291,
1000208,-3.91129612923,60.2436752319,333.610137939,60.3705113682,93.7146916588,4.26031858794,
1000209,-13.0796403885,58.3293037415,336.833343506,59.7777941016,102.638815453,4.2851078207,
1000210,-21.8765220642,54.9318656921,339.866699219,59.1277607055,111.714835635,4.31031898788,
1000211,-30.0963592529,50.1574745178,342.652832031,58.4941286822,120.965331008,4.33601480836,
1000212,-37.5263938904,44.0946578979,345.13168335,57.9013738486,130.39916995,4.36221991653,
1000213,-43.9240875244,36.8328208923,347.234283447,57.3234869817,140.018272622,4.38893964617,
1000214,-49.0784187317,28.5460834503,348.924621582,56.7764921914,149.815907121,4.41615529756,
1000215,-52.8487548828,19.4786453247,350.213531494,56.3241379548,159.767455243,4.44379848679,
1000216,-55.1032867432,9.8775510788,351.118591309,55.9815882698,169.837365897,4.47177046083,
1000217,-55.7039222717,0.00820355955511,351.658172607,55.7039228758,179.991562007,4.49997656113,
1000218,-55.0992202759,-6.76971483231,351.827148438,55.5135399152,187.004488218,4.51945691172,
1000219,-53.6865882874,-13.4286336899,351.840148926,55.3405634658,194.043260954,4.53900905821,
1000220,-51.5097045898,-19.8770599365,351.705841064,55.2118391167,201.101083499,4.55861412083,
1000221,-48.6137084961,-26.0316867828,351.433502197,55.1447311219,208.168175507,4.57824493196,
1000222,-45.0432052612,-31.8136463165,351.032409668,55.1452485003,215.233247559,4.59787013211,
1000223,-40.8428649902,-37.1451530457,350.511810303,55.2078075583,222.285419658,4.61745949905,
1000224,-36.0607528687,-41.9483947754,349.881652832,55.31768001,229.316143688,4.63698928802,
1000225,-30.7598419189,-46.1574554443,349.157958984,55.4678156049,236.32006997,4.65644463881,
1000226,-25.0097255707,-49.7127990723,348.360290527,55.6493375048,243.29375231,4.67581597864,
1000227,-18.8801422119,-52.548374176,347.508361816,55.8371865201,250.237108953,4.69510308042,
1000228,-12.447886467,-54.5911636353,346.622802734,55.9923657702,257.155018555,4.71431949599,
1000229,-5.80417776108,-55.7655639648,345.726318359,56.0668048296,264.05794985,4.73349430514,
1000230,0.939739108086,-56.0035514832,344.843963623,56.0114353353,270.961332463,4.75267036795,
1000231,7.65669536591,-55.3001899719,343.998840332,55.8277349967,277.882881086,4.77189689191,
1000232,14.2423439026,-53.7719306946,343.201568604,55.6261169817,284.835040729,4.79120844647,
1000233,20.6271038055,-51.5285453796,342.457794189,55.5037692445,291.81644346,4.81060123183,
1000234,26.7570056915,-48.6458473206,341.772399902,55.518968066,298.812412062,4.83003447795,
1000235,32.575668335,-45.1654319763,341.151977539,55.6874349659,305.801111076,4.84944753077,
1000236,38.0044212341,-41.0935287476,340.607635498,55.9733341714,312.76349551,4.86878748753,
1000237,42.910118103,-36.3967628479,340.159515381,56.2672425255,319.695079163,4.88804188656,
1000238,47.0901679993,-31.0374851227,339.836212158,56.3986649216,326.610821839,4.90725228289,
1000239,50.3656730652,-25.0769119263,339.65814209,56.2632431972,333.531429408,4.9264761928,
1000240,52.6920433044,-18.6817951202,339.62322998,55.9058216692,340.478201455,4.94577278182,
1000241,54.1765136719,-12.0386838913,339.708831787,55.497968823,347.471737888,4.96519927191,
