Node ID,X,Y,Z,R, Theta(Deg.),Theta(turn.), 
1000001,54.1745872498,-5.296061095e-18,5.52559362338e-17,54.1745872498,0.0,0.0,
1000002,53.3182373047,7.01037120819,0.694408595562,53.7771302112,7.49037918578,0.0208066088494,
1000003,51.9150695801,13.9277181625,1.42070329189,53.7508677392,15.0176243658,0.0417156232384,
1000004,49.8288726807,20.6652202606,2.18124675751,53.9441181321,22.5249494895,0.0625693041374,
1000005,46.9313964844,27.0899295807,2.97371101379,54.1887466238,29.9945747618,0.0833182632274,
1000006,43.1499023438,33.0329208374,3.78846240044,54.3423217329,37.4354547081,0.103987374189,
1000007,38.5145301819,38.3358726501,4.60921192169,54.3415878217,44.8668022062,0.124630006128,
1000008,33.1599845886,42.9152145386,5.41850614548,54.2337553265,52.3072409396,0.145297891499,
1000009,27.2529850006,46.7629585266,6.20288467407,54.1248508691,59.7667950184,0.166018875051,
1000010,20.9198112488,49.868850708,6.95162963867,54.0790234159,67.242118459,0.186783662386,
1000011,14.2572908401,52.1997947693,7.65417432785,54.1118186356,74.7234463338,0.207565128705,
1000012,7.35369539261,53.6955718994,8.29813671112,54.1967829076,82.2017627932,0.228338229981,
1000013,0.307726144791,54.2690048218,8.86790466309,54.2698772776,89.6751143598,0.249097539888,
1000014,-6.75443172455,53.8366355896,9.34801292419,54.2586922025,97.1510570576,0.269864047382,
1000015,-13.692949295,52.4218826294,9.74020671844,54.1807220218,104.638960499,0.290663779164,
1000016,-20.3839149475,50.0901756287,10.0536823273,54.0789208759,112.143588672,0.311509968533,
1000017,-26.7187900543,46.9094810486,10.298956871,53.9851197481,119.665054852,0.332402930145,
1000018,-32.5968933105,42.9445114136,10.4868860245,53.914640999,127.200198905,0.353333885848,
1000019,-37.9177970886,38.2568283081,10.6282396317,53.864127657,134.744994745,0.374291652071,
1000020,-42.5837478638,32.9159584045,10.7304801941,53.8222621209,142.297053779,0.39526959383,
1000021,-46.5307579041,27.0229072571,10.7871541977,53.8084468067,149.853966225,0.416261017292,
1000022,-49.7103004456,20.6823863983,10.7881088257,53.8412024152,157.409838726,0.437249552016,
1000023,-52.075302124,13.9955720901,10.7231588364,53.9232151252,164.956855864,0.458213488512,
1000024,-53.5768890381,7.06497430801,10.5820178986,54.0406967106,172.48797148,0.479133254112,
1000025,-54.1651687622,0.000645676918793,10.3545789719,54.1651687661,179.999317005,0.499998102792,
1000026,-53.4127464294,-9.86183929443,9.90259647369,54.3155351203,190.460971919,0.52905825533,
1000027,-50.9214248657,-19.4331626892,9.40481281281,54.5035716487,200.888373719,0.558023260331,
1000028,-46.8118209839,-28.4338226318,8.99765300751,54.7706933796,211.274783856,0.5868743996,
1000029,-41.18932724,-36.5824584961,8.81653308868,55.0893542175,221.610003814,0.615583343927,
1000030,-34.1838607788,-43.5766105652,8.98986244202,55.3846307751,231.887435711,0.644131765863,
1000031,-26.0615673065,-49.2127914429,9.55692005157,55.6875581443,242.095694045,0.672488039013,
1000032,-17.1328163147,-53.3920669556,10.5008134842,56.0735785255,252.209243371,0.700581231587,
1000033,-7.67647027969,-56.0290336609,11.8068962097,56.5524606797,262.198547176,0.728329297712,
1000034,2.03559827805,-57.0306892395,13.4624080658,57.0670060147,272.044192353,0.755678312093,
