TL_r3_4 4-th Error Data(Formed-Set)
Theta, R, Z, 
0.0,-0.0239515026245,0.0,
0.0,0.00851161823938,0.907828039559,
0.0,-0.0677962765526,1.42708432593,
0.0,-0.0919014925266,1.2532375896,
0.0,-0.0234155747192,0.514460707739,
0.0,0.0481060140806,-0.381685444341,
0.0,0.184722657032,-0.923226341104,
0.0,0.372657746679,-0.724520751138,
0.0,0.227301780632,0.146536577192,
0.0,-0.349387888716,1.28152103179,
0.0,-0.932911670662,2.15219778828,
0.0,-1.02377660342,2.4052767735,
0.0,-0.350920625704,2.3223460997,
0.0,0.591948676364,2.54524669244,
0.0,0.990550945486,3.13598394886,
0.0,0.675494878574,3.69564648037,
0.0,0.00743508696044,3.98285390936,
0.0,-0.661719199606,3.9493585748,
0.0,-1.0278169076,3.70361349282,
0.0,-0.661976486365,3.57892848577,
0.0,0.186113075192,4.0408328646,
0.0,0.70483355239,4.97640977613,
0.0,0.487465034443,5.76370243378,
0.0,-0.0908279990351,6.05274696215,
0.0,-0.56584583665,5.90864091086,
0.0,-0.740173830404,5.5304299387,
0.0,-0.410634763981,5.23995172762,
0.0,0.261026076273,5.49365787749,
0.0,0.597239365708,6.25986578644,
0.0,0.325989704566,6.92823519522,
0.0,-0.220587065042,7.11362322121,
0.0,-0.611618204489,6.97843439732,
0.0,-0.592502341133,6.91913111805,
0.0,-0.23767176534,7.2357423567,
0.0,0.0435793750736,7.9486089775,
0.0,0.00500777330496,8.57735998954,
0.0,-0.0763073353616,8.72839410466,
0.0,-0.0397802086056,8.41853167131,
0.0,-0.000844300821065,7.81686445718,
0.0,-0.061830942654,7.2730514406,
0.000330561128479,-0.0820321491749,7.1188371058,
