Node ID,X,Y,Z,R, Theta(Deg.),Theta(turn.), 
1000001,54.1992978771,4.30876988311e-07,-2.31276613527e-07,54.1992978771,0.0,0.0,
1000002,53.325999192,7.02126733939,0.54527654757,53.7862471723,7.50080937997,0.020835581611,
1000003,51.9060496256,13.9491003488,1.12170036934,53.7477012371,15.0421310792,0.0417836974423,
1000004,49.8034155457,20.6965049198,1.73277523989,53.9326016052,22.5660099883,0.0626833610785,
1000005,46.8900954558,27.1302827864,2.37830502966,54.1731787504,30.0533753214,0.0834815981149,
1000006,43.0936653955,33.0812037307,3.05180458305,54.3270654232,37.5119408548,0.104199835708,
1000007,38.4445286968,38.3906553089,3.74041014604,54.3306929991,44.9598267735,0.124888407704,
1000008,33.0775658504,42.9748942762,4.4290496561,54.2306822808,52.4146973091,0.145596381414,
1000009,27.1596068846,46.8259789176,5.10523668833,54.1323983185,59.8857732476,0.166349370132,
1000010,20.8170659998,49.9337512947,5.75907641425,54.099258361,67.3690524865,0.187136256907,
1000011,14.1469180506,52.2651705601,6.38115799952,54.1459448528,74.8543402374,0.207928722882,
1000012,7.23761510733,53.7600195777,6.9607722767,54.2450253704,82.3324740808,0.228701316891,
1000013,0.188077156349,54.3311003191,7.48458621183,54.3314258501,89.8016608503,0.249449057918,
1000014,-6.87532603031,53.8948901342,7.93945925129,54.3316601126,97.2699077784,0.270194188273,
1000015,-13.8128508683,52.4750320897,8.32731293181,54.2625454796,104.747271488,0.290964643021,
1000016,-20.5007553219,50.137302634,8.6565821094,54.1666879565,112.239273275,0.311775759097,
1000017,-26.8306666158,46.9500484263,8.93689193004,54.0757960485,119.746783294,0.332629953594,
1000018,-32.7020777637,42.9784006783,9.1782373722,54.0052665481,127.26734815,0.353520411528,
1000019,-38.0147374743,38.2843407486,9.39059210269,53.9519324194,134.797545844,0.374437627345,
1000020,-42.6711029906,32.9377524432,9.58044062686,53.9047174785,142.335510134,0.395376417038,
1000021,-46.6073591436,27.0396102332,9.73952648766,53.883081277,149.879513609,0.416331982246,
1000022,-49.7751117275,20.6944679338,9.85574603789,53.9056838426,157.424444743,0.437290124286,
1000023,-52.127382625,14.0033317146,9.91702466481,53.9755251798,164.963249995,0.458231249987,
1000024,-53.6153848848,7.06856679101,9.9111684709,54.0793318452,172.489530053,0.479137583482,
1000025,-54.1893251583,0.000109417284611,9.82600974113,54.1893251584,179.999884308,0.499999678634,
1000026,-53.4159993596,-9.8679888652,9.57993273406,54.3198508083,190.466727605,0.529074243346,
1000027,-50.9039637876,-19.4424010768,9.29007836713,54.4905541256,200.9039955,0.558066654166,
1000028,-46.7751878229,-28.4411379032,9.08654874182,54.7431869833,211.301232284,0.586947867457,
1000029,-41.1363195666,-36.5804024357,9.09846485802,55.0483662777,221.645040964,0.615680669345,
1000030,-34.1184286609,-43.5554427627,9.44742391318,55.3276040376,231.927219351,0.644242275976,
1000031,-25.9881093069,-49.1624390996,10.1672790514,55.6086975532,242.13830098,0.672606391612,
1000032,-17.0558241953,-53.3033948542,11.2375978056,55.9656416203,252.256559055,0.700712664043,
1000033,-7.60055756546,-55.8938496883,12.6406028969,56.4082521293,262.256301953,0.728489727648,
1000034,2.10570475049,-56.8417895999,14.3602714322,56.8807791562,272.121552675,0.755893201874,
1000035,11.7787569296,-56.1148812008,16.3560129684,57.3377624867,281.854529436,0.782929248433,
1000036,21.165103098,-53.8294080402,18.5429749494,57.8408744669,291.464180444,0.809622723456,
1000037,30.0587732992,-50.1207133898,20.8399903388,58.4432696121,300.952277588,0.835978548855,
1000038,38.279536321,-45.1101600183,23.1741211958,59.1629059278,310.317237838,0.861992327327,
1000039,45.6535370687,-38.9089930481,25.4769889338,59.9846245875,319.560147459,0.887667076275,
1000040,52.0329634347,-31.6650332135,27.7071575806,60.9106198639,328.677096704,0.91299193529,
1000041,57.3096564099,-23.5596733447,29.8548001831,61.9633353357,337.652715383,0.937924209398,
1000042,61.3821445901,-14.7657985559,31.912651712,63.1331646718,346.474188434,0.962428301206,
1000043,64.1486779248,-5.4572592002,33.8718623307,64.3803895413,355.137438855,0.986492885707,
1000044,65.5134831133,4.17854569984,35.7207475923,65.6466047393,3.64946514552,1.01013740318,
1000045,65.4543576229,13.9324095271,37.4549401288,66.9207364504,12.0164614706,1.03337905964,
1000046,64.039722207,23.6020945601,39.0858328229,68.2506035722,20.2315651425,1.05619879206,
1000047,61.3328451284,33.0078058307,40.6267605941,69.6507942331,28.2880283378,1.07857785649,
1000048,57.3840354469,41.9762602278,42.0896053606,71.0980586717,36.1853649932,1.10051490276,
1000049,52.2391348256,50.327540325,43.4834593923,72.5381866501,43.932269006,1.12203408057,
1000050,45.9636708063,57.8767799465,44.8149556667,73.9079203534,51.5446525466,1.14317959041,
1000051,38.709735096,64.5024832365,46.0988881131,75.226417799,59.0308585192,1.163974607,
1000052,30.6550669236,70.1349763099,47.356020844,76.541805767,66.3905001684,1.18441805602,
