Radius,Theta(Turn),Z,
54.1753463745,0.0,0.0
54.338665674,0.125,4.65194939627
54.263635795,0.25,8.92375113177
53.8587628311,0.375,10.6489288629
54.1659110264,0.5,10.3404679602
55.1875844288,0.625,8.83064105555
56.9638834149,0.75,13.067225286
59.9518733871,0.875,23.6163092504
65.3310265905,1.0,35.0745892081
72.3809208636,1.125,44.951739485
80.1294350081,1.25,53.7743150876
88.5520262744,1.375,64.617516447
91.7308932119,1.5,78.2347093987
87.0134894135,1.625,92.9790128411
76.9953024088,1.75,107.082791245
68.7639054196,1.875,118.604472227
65.7305441269,2.0,128.677568507
70.031981022,2.125,138.024248976
79.8456062085,2.25,147.901266451
90.4067194885,2.375,159.469629754
94.1925316756,2.5,172.610735378
88.2109734233,2.625,185.721566364
77.2003350045,2.75,197.524983137
68.0877022096,2.875,207.694345415
65.0171361407,3.0,217.354007323
69.380624843,3.125,227.86084407
78.8483880179,3.25,241.12344831
88.0569956611,3.375,256.922659854
90.91887041,3.5,271.267334426
86.892415083,3.625,281.267364282
79.0398402185,3.75,287.473739364
71.4269583652,3.875,293.065957801
65.512591611,4.0,301.525660914
62.1882252008,4.125,315.089234874
60.5547684858,4.25,332.202767189
57.6231070648,4.375,346.133281613
55.702989957,4.5,351.645158963
55.2508154099,4.625,350.249382479
56.0190382057,4.75,344.947194328
56.0675382529,4.875,340.44906482
55.4976833277,4.96519942617,339.700744629
