Radius,Theta(Turn),Z,
54.1992978771,0.0,0.0
54.3301540557,0.125,3.74412135671
54.3314320715,0.25,7.49666680584
53.9506643236,0.375,9.39569127331
54.1893266011,0.5,9.82600725247
55.1394784147,0.625,9.21232649989
56.7791607578,0.75,13.9904516271
59.5792156404,0.875,24.3408300016
65.1037248099,1.0,34.9280526309
72.7303087523,1.125,43.6702184532
81.0623466788,1.25,51.6221172993
89.5758028778,1.375,62.2122396735
92.0818138376,1.5,75.912363299
86.4215407372,1.625,90.4337661486
76.0047514633,1.75,103.946807297
68.088410541,1.875,114.908825746
65.72310904,2.0,124.694714597
70.6937002217,2.125,134.074890401
80.8734231161,2.25,144.197652958
91.0686959748,2.375,155.890701269
94.0064186005,2.5,168.569902513
87.5061398709,2.625,180.745156588
76.7128699701,2.75,191.761280703
68.1785302086,2.875,201.641598453
65.5829819773,3.0,211.445366412
70.1207986734,3.125,222.330414131
79.2590227819,3.25,235.883496582
87.7959695849,3.375,251.429001976
90.3216310443,3.5,265.00746864
86.5664253784,3.625,274.339129087
79.2604272835,3.75,280.360116142
72.0385765697,3.875,286.087523404
66.1050939521,4.0,294.606529796
62.4258969662,4.125,307.853492518
60.5111891107,4.25,324.254158211
57.6180992915,4.375,337.555921623
55.7792972924,4.5,342.916764858
55.2905956185,4.625,341.830850808
56.0198825065,4.75,337.13032987
56.1293691955,4.875,333.17601338
55.5797154769,4.96486886505,332.581907523
