Node ID,X,Y,Z,R, Theta(Deg.),Theta(turn.), 
1000066,-85.0732823177,34.2200447769,68.9711508298,91.6977362253,158.087938706,1.43913316307,
1000067,-88.5110326723,25.117288005,70.8492561792,92.0058751463,164.157341886,1.45599261635,
1000068,-90.8527730873,15.6787442508,72.7567333578,92.1957124759,170.208729363,1.47280202601,
1000069,-92.0214641503,6.03040138697,74.6899227718,92.2188462585,176.250622469,1.48958506241,
1000070,-91.9374426477,-3.68353477154,76.6417362355,92.0112046928,182.294366346,1.50637323985,
1000071,-90.5992660708,-13.3033701588,78.6038383112,91.5707741048,188.353473525,1.52320409312,
1000072,-88.0892857609,-22.6851904261,80.5730104272,90.9633999504,194.441306674,1.54011474076,
1000073,-84.4878577326,-31.7037008124,82.5501756593,90.2403609781,200.568383527,1.55713439869,
1000074,-79.8640863004,-40.2404102501,84.5385710441,89.4290942462,206.741759709,1.57428266586,
1000075,-74.2750105554,-48.1744850082,86.5427996964,88.5299847442,212.967286211,1.59157579503,
1000076,-67.7708952901,-55.3712286826,88.5670113342,87.5149542321,219.250042957,1.6090278971,
1000077,-60.4048218997,-61.674535829,90.6131786558,86.3278105737,225.595896208,1.62665526724,
1000078,-52.2701135807,-66.9426360316,92.6755343346,84.9322158701,232.016588876,1.64449052466,
1000079,-43.5275745989,-71.126022407,94.7393317135,83.3880136105,238.534276778,1.66259521327,
1000080,-34.3360330368,-74.2079384602,96.7932736004,81.766627026,245.170006819,1.68102779672,
1000081,-24.8400577915,-76.1787785493,98.8301126816,80.1263675225,251.94010474,1.69983362428,
1000082,-15.1740644716,-77.0242918324,100.845131894,78.5047372129,258.855238989,1.71904233053,
1000083,-5.4709942145,-76.7178295877,102.834440028,76.9126592593,265.9209598,1.73866933278,
1000084,4.12606031461,-75.218193831,104.793267891,75.3312754235,273.139787602,1.75872163223,
1000085,13.4652118787,-72.5216858608,106.717937463,73.7611473002,280.518415871,1.77921782186,
1000086,22.405487613,-68.6895338283,108.610136599,72.2513524629,288.06554334,1.80018206483,
1000087,30.8176359616,-63.7954532213,110.475898456,70.8490404873,295.783770078,1.82162158355,
1000088,38.5770633138,-57.9159802668,112.324202075,69.5877186304,303.667055642,1.84351959901,
1000089,45.5567869547,-51.1278811877,114.166048702,68.4797858669,311.702190489,1.86583941802,
1000090,51.6210744838,-43.512331608,116.012607793,67.5133937291,319.871858686,1.88853294079,
1000091,56.6618119826,-35.184581122,117.863081744,66.6971939881,328.161473455,1.91155964849,
1000092,60.6212614404,-26.2901406387,119.707262931,66.0765376925,336.554656895,1.93487404693,
1000093,63.4632520527,-16.9752019077,121.537115433,65.6943060007,345.025041705,1.95840289363,
1000094,65.1645315522,-7.38214192951,123.346667108,65.5813402721,353.536821215,1.9820467256,
1000095,65.7089535826,2.35001181799,125.131172645,65.7509630079,2.04825048911,2.00568958469,
1000096,65.0884192552,12.0825826495,126.888326235,66.2003861366,10.5163027179,2.02921195199,
1000097,63.3099734093,21.6756980196,128.621555223,66.9177750506,18.8998779092,2.05249966086,
1000098,60.3893556428,30.9884661104,130.334697548,67.8760584214,27.1643778665,2.07545660518,
1000099,56.3528200683,39.8778324988,132.030256986,69.0353666931,35.2849707839,2.09801380773,
1000100,51.2428310053,48.1999116488,133.708753746,70.3495501932,43.2473125093,2.12013142364,
1000101,45.1273795474,55.8174936357,135.36896768,71.777942159,51.0451212503,2.14179200347,
1000102,38.1212511427,62.628986029,137.015014674,73.3186175517,58.6718013361,2.16297722593,
1000103,30.3479564551,68.5523123151,138.654464299,74.9694470084,66.1211342258,2.18366981729,
1000104,21.9220723699,73.5033584632,140.293473649,76.7028093512,73.3930064711,2.20386946242,
1000105,12.9583438174,77.3950034331,141.9359428,78.4723214318,80.4950584822,2.22359738467,
1000106,3.58127328311,80.1412155999,143.582518449,80.2211939337,87.4413237729,2.24289256604,
1000107,-6.06881649125,81.6717339039,145.230510903,81.8969025817,94.249691807,2.26180469946,
1000108,-15.834744611,81.9946977329,146.879270456,83.5096975998,100.930354143,2.28036209484,
1000109,-25.5697018267,81.1571107064,148.532229395,85.0898717223,107.48777468,2.29857715189,
1000110,-35.1393965767,79.1908551619,150.193261128,86.6369940213,113.928320591,2.3164675572,
1000111,-44.4098416383,76.1146592499,151.865418055,88.1230695509,120.261841963,2.33406067212,
1000112,-53.2381211579,71.9413265943,153.549592015,89.4977766013,126.502233356,2.35139509266,
1000113,-61.4674746243,66.6888496936,155.243470726,90.6953863774,132.666932231,2.3685192562,
1000114,-68.934638623,60.4011220575,156.940607853,91.6530411273,138.77487893,2.3854857748,
1000115,-75.5381473156,53.2098951308,158.635121058,92.3975358962,144.838715911,2.40232976642,
1000116,-81.227170005,45.2738957347,160.325693659,92.9923587292,150.865850203,2.41907180612,
1000117,-85.9550658619,36.7295027142,162.013474217,93.4736846228,156.862472352,2.43572908987,
1000118,-89.6683976679,27.6977228181,163.700604014,93.8487367503,162.834574357,2.4523182621,
1000119,-92.3009964712,18.2944434233,165.388765423,94.096549404,168.789037032,2.4688584362,
1000120,-93.7727662555,8.64190800553,167.077970258,94.1701346775,174.734610001,2.48537391667,
1000121,-93.9942734086,-1.11939019298,168.765130861,94.000938655,180.682310736,2.5018953076,
1000122,-92.9249043574,-10.8258110775,170.443795515,93.5533860174,186.645040129,2.5184584448,
1000123,-90.6415606839,-20.3230130259,172.110007579,92.8919661847,192.637455323,2.53510404256,
1000124,-87.2360204312,-29.4811185629,173.764145835,92.0828953302,198.672508537,2.55186807927,
1000125,-82.7902556938,-38.1839141584,175.40917761,91.1714743672,204.759749786,2.56877708274,
1000126,-77.373090689,-46.3185295797,177.04968784,90.1776099993,210.90637326,2.58585103683,
1000127,-71.0425355611,-53.763939442,178.690558438,89.093226697,217.11789689,2.60310526914,
1000128,-63.8526680544,-60.381236079,180.335812459,87.8809244836,223.399417129,2.62055393647,
1000129,-55.8718391098,-66.0169015239,181.986554987,86.486378652,229.757884466,2.63821634574,
1000130,-47.2355208114,-70.5860319969,183.63792052,84.9328107352,236.20992738,2.65613868717,
1000131,-38.1024355827,-74.0602442883,185.285873757,83.2869460442,242.775134048,2.67437537236,
1000132,-28.619984984,-76.42344887,186.92997188,81.6066607433,249.469467144,2.69297074207,
1000133,-18.9256065263,-77.6592816092,188.57237277,79.9321124608,256.303959573,2.71195544326,
1000134,-9.15368614026,-77.7421372615,190.216755652,78.2791790704,263.28467318,2.73134631439,
1000135,0.553729945288,-76.6320571898,191.867159736,76.6340577419,270.414002153,2.75115000598,
1000136,10.0393240954,-74.2959931737,193.525813665,74.9712120081,277.695540522,2.77137650145,
1000137,19.1543416431,-70.7832243978,195.191760297,73.3290778609,285.14191445,2.79206087347,
1000138,27.7666987255,-66.1765705656,196.866294227,71.7657860679,292.762192178,2.81322831161,
1000139,35.7569421905,-60.5637998461,198.554210019,70.3315915263,300.557654773,2.83488237437,
1000140,43.0097093234,-54.0313073897,200.262973027,69.059519795,308.520301443,2.85700083734,
1000141,49.4037046941,-46.663940418,202.001628586,67.9577028219,316.633582169,2.87953772825,
1000142,54.8197142335,-38.5580684314,203.776283019,67.0218300989,324.878927841,2.90244146622,
1000143,59.1802839997,-29.8453248095,205.582905196,66.280083187,333.237644385,2.92566012329,
1000144,62.4353514347,-20.6674993142,207.417339577,65.767154695,341.684300197,2.9491230561,
1000145,64.551905516,-11.1671209687,209.276964432,65.5107097846,350.185287714,2.97273691032,
1000146,65.5090204163,-1.4855047389,211.160111278,65.525861156,358.700964125,2.99639156702,
1000147,65.2960225241,8.23650554736,213.066188175,65.8134528885,7.18937598109,3.01997048884,
1000148,63.9182962265,17.8571216213,215.000562638,66.365845019,15.6089910374,3.04335830844,
1000149,61.3909774038,27.234017541,216.970470472,67.1605823234,23.9228381378,3.06645232816,
1000150,57.7377396342,36.2229426983,218.981343191,68.1597253207,32.1029387662,3.08917482991,
1000151,52.9964713115,44.6779535748,221.035565386,69.3162715897,40.132107345,3.11147807596,
1000152,47.2268810145,52.4560027958,223.13154956,70.5833586596,48.0028449342,3.13334123593,
1000153,40.5328809486,59.4434676664,225.266487362,71.9474828343,55.7109886293,3.15475274619,
1000154,33.0441757303,65.5581520156,227.440035413,73.4151813006,63.2498976772,3.17569416021,
1000155,24.8784597512,70.7178934518,229.651989208,74.9663805573,70.6181965886,3.19616165719,
1000156,16.150338225,74.8350846615,231.900154722,76.5579735957,77.8216374791,3.21617121522,
1000157,6.98068704056,77.8199200385,234.179086405,78.1323873074,84.8741110742,3.23576141965,
1000158,-2.49355020147,79.5891554334,236.478382362,79.6282076604,91.7945055819,3.25498473773,
1000159,-12.1158076289,80.1219466869,238.784645985,81.032827517,98.5989530358,3.27388598065,
1000160,-21.7321560513,79.4718125705,241.087737442,82.3896571171,105.294049093,3.2924834697,
1000161,-31.2057467514,77.682865411,243.380297505,83.7163437375,111.885670948,3.31079353041,
1000162,-40.4046718933,74.7832260295,245.655157069,85.0004023884,118.381934548,3.32883870708,
1000163,-49.1907270173,70.7904849729,247.903365879,86.2033664492,124.794573963,3.34665159434,
1000164,-57.4127584071,65.7207642992,250.112654598,87.2665095439,131.140016998,3.364277825,
1000165,-64.9047269518,59.6046755122,252.265924431,88.1211718238,137.437465411,3.38177073725,
1000166,-71.5403893386,52.5466366487,254.348899496,88.7647245802,143.702603019,3.39917389728,
1000167,-77.2607477341,44.7080709803,256.357372733,89.2638490723,149.943546661,3.41650985184,
1000168,-82.0193637285,36.2332152587,258.291041917,89.6661692859,156.165876558,3.43379410155,
1000169,-85.7675947635,27.2499933127,260.150621953,89.9924577231,162.37395939,3.45103877608,
1000170,-88.4474761037,17.8780351199,261.936458299,90.2362464249,168.572678225,3.46825743951,
1000171,-89.9885825306,8.23982835458,263.646892767,90.3650361433,174.768285494,3.48546745971,
1000172,-90.3105728416,-1.52846206151,265.277452737,90.3235061501,180.969610339,3.50269336205,
1000173,-89.3697861982,-11.2710222509,266.8221355,90.0777143787,187.188005355,3.51996668154,
1000174,-87.2265648608,-20.8354050076,268.280183558,89.6804756859,193.434248148,3.53731735597,
1000175,-83.9571549506,-30.0889471684,269.654767912,89.186033711,199.716895034,3.55476915287,
1000176,-79.6304881565,-38.9098003151,270.950683489,88.6283656884,206.041496058,3.57233748905,
1000177,-74.3055403262,-47.1775343045,272.173061929,88.0172316437,212.411984287,3.59003328969,
1000178,-68.0341482497,-54.7628339909,273.326394955,87.3362084978,218.83168593,3.60786579425,
1000179,-60.8683270714,-61.5195248684,274.413676054,86.542505051,225.304854875,3.6258468191,
1000180,-52.885833989,-67.2999549396,275.436964228,85.5931969936,231.838932065,3.64399703351,
1000181,-44.2326617217,-72.0309465073,276.401967163,84.528016762,238.446805246,3.66235223679,
1000182,-35.0631137332,-75.6749173685,277.317820523,83.4033276518,245.139887645,3.68094413235,
1000183,-25.5211816015,-78.201205247,278.195619057,82.2603137146,251.925761855,3.69979378293,
1000184,-15.7444981381,-79.5761589316,279.047246078,81.1187665829,258.808318317,3.71891199532,
1000185,-5.87244331433,-79.7571261669,279.885081155,79.9730252328,265.788963543,3.73830267651,
1000186,3.94314833082,-78.6919810223,280.721221393,78.7907119905,272.868614416,3.75796837338,
1000187,13.5383290717,-76.3686278565,281.567711736,77.5593558169,280.052729682,3.77792424912,
1000188,22.7599262316,-72.8485929094,282.438420429,76.3212403656,287.350256284,3.79819515634,
1000189,31.4644821446,-68.2022439154,283.349213042,75.1103169459,294.765806536,3.81879390704,
1000190,39.5088850389,-62.4984793386,284.317430912,73.9392447666,302.299336162,3.83972037823,
1000191,46.74059302,-55.806337315,285.361413141,72.7944388012,309.94785479,3.86096626331,
1000192,52.9904344724,-48.2037016064,286.49954098,71.6350681868,317.708213356,3.88252281488,
1000193,58.1155376824,-39.8170942958,287.747741122,70.4472619643,325.583521607,3.90439867113,
1000194,62.050399871,-30.8282895856,289.121049402,69.2866189313,333.580591036,3.92661275288,
1000195,64.7490942378,-21.4161245713,290.637140663,68.1989413134,341.698078479,3.94916132911,
1000196,66.1667055702,-11.7550343148,292.316465205,67.2027808781,349.926063274,3.97201684243,
1000197,66.2523995451,-2.02514652823,294.181318487,66.2833437897,358.249176909,3.99513660253,
1000198,64.9614592061,7.5770277674,296.250657261,65.4018541937,6.65285081282,4.01848014115,
1000199,62.3339152186,16.8558875266,298.521833638,64.5727336481,15.1316165988,4.04203226833,
1000200,58.4570577174,25.6346857897,300.984577467,63.8307505244,23.6784916611,4.06577358795,
1000201,53.4243885223,33.7485062895,303.630383476,63.1911937358,32.2808474615,4.08966902073,
1000202,47.3339104742,41.0360871667,306.450642682,62.6455068679,40.9236203463,4.11367672318,
1000203,40.2950350547,47.3375890595,309.433079266,62.1654018569,49.5946734488,4.1377629818,
1000204,32.4559907552,52.5348586428,312.547567376,61.7519449776,58.2922631403,4.16192295317,
1000205,23.9795697563,56.5385754261,315.754431299,61.4136000973,67.016859361,4.18615794267,
1000206,15.0234251889,59.2424284201,319.013907656,61.1176621732,75.7702031412,4.2104727865,
1000207,5.75908979632,60.5175003291,322.280474348,60.790911832,84.5638729353,4.23489964704,
1000208,-3.60446840336,60.224700561,325.495724521,60.3324684571,93.4250857778,4.25951412716,
1000209,-12.8224682982,58.3374155005,328.590726732,59.7299735521,102.396398339,4.28443443983,
1000210,-21.6695716489,54.9658325739,331.504514068,59.083103219,111.516199741,4.3097672215,
1000211,-29.9391541713,50.2154928109,334.182451882,58.463224943,120.803967148,4.33556657541,
1000212,-37.4174177275,44.1743303001,336.567363441,57.8915763031,130.26592842,4.36184980117,
1000213,-43.8606570668,36.9310727444,338.593587038,57.3381319227,139.902316021,4.3886175445,
1000214,-49.0569707406,28.6593048482,340.227776502,56.814981586,149.70633374,4.41585092705,
1000215,-52.8653604562,19.602947401,341.482254934,56.3828154935,159.654770114,4.44348547254,
1000216,-55.1537424238,10.0088000924,342.37595822,56.0545393581,169.71441494,4.47142893039,
1000217,-55.7837234981,0.1420080194,342.928661179,55.783904252,179.854143071,4.49959484186,
1000218,-55.1963770185,-6.63680426446,343.121340034,55.5939493723,186.856320515,4.51904533476,
1000219,-53.7986782025,-13.2987126649,343.169448425,55.4179892714,193.884831281,4.53856897578,
1000220,-51.634225291,-19.7521114403,343.080821923,55.2832626366,200.933808174,4.55814946715,
1000221,-48.7481041353,-25.9135761377,342.863903169,55.2077085653,207.994272303,4.57776186751,
1000222,-45.1848756839,-31.7041224,342.527150062,55.1980467745,215.055550549,4.5973765293,
1000223,-40.9891689286,-37.0458495453,342.078994525,55.2494971741,222.107150819,4.61696430783,
1000224,-36.2090169531,-41.8608206911,341.528517176,55.3481817013,229.1406588,4.63650183,
1000225,-30.9074701682,-46.0829476159,340.890684493,55.4879245707,236.150553832,4.65597376064,
1000226,-25.1542670806,-49.6525027461,340.183922244,55.6606520022,243.132942533,4.67536928481,
1000227,-19.0192761999,-52.5032395459,339.426789604,55.8419468677,250.087102195,4.69468639499,
1000228,-12.5794205425,-54.5619300229,338.638644985,55.9932677115,257.017142581,4.71393650717,
1000229,-5.92606969479,-55.7527229642,337.84070744,56.0667853542,263.932696719,4.73314637978,
1000230,0.829332012718,-56.0072986955,337.056275159,56.013438555,270.848349282,4.75235652578,
1000231,7.55931034681,-55.3203929988,336.306601046,55.834479083,277.781048243,4.7716140229,
1000232,14.1591195279,-53.8082070364,335.601055314,55.6399479716,284.742631757,4.79095175488,
1000233,20.5588650877,-51.5803476118,334.944522752,55.5265629537,291.731208599,4.81036446833,
1000234,26.7043470676,-48.7124989144,334.341274502,55.552044992,298.731693547,4.82981025985,
1000235,32.5390039352,-45.2461186856,333.797179419,55.7314815271,305.722015234,4.84922782009,
1000236,37.9840001621,-41.1872395712,333.322223548,56.0283229431,312.683097403,4.86856415945,
1000237,42.905986867,-36.5021521471,332.934550799,56.3323248269,319.610615297,4.88780726471,
1000238,47.1020652828,-31.1527032497,332.659746681,56.4720769378,326.519859867,4.90699961074,
1000239,50.3929277676,-25.1996718895,332.515779391,56.3424407736,333.432030945,4.92620008596,
1000240,52.7336499807,-18.8097177269,332.500299128,55.9878854866,340.369044265,4.9454695674,
1000241,54.2313711774,-12.1696711321,332.592623965,55.5800550129,347.352189352,4.96486719264,
