Node ID,X,Y,Z,R, Theta(Deg.),Theta(turn.), 
1000084,4.26033496857,-76.1762008667,107.995742798,76.2952425288,273.201067829,1.75889185508,
1000085,13.5859479904,-73.4850921631,109.992431641,74.7304272236,280.474588243,1.77909607845,
1000086,22.5132675171,-69.6583251953,111.955528259,73.2060754536,287.910606783,1.79975168551,
1000087,30.9129695892,-64.7695388794,113.890159607,71.7684112648,295.514039832,1.82087233287,
1000088,38.6603469849,-58.8952178955,115.804428101,70.4504728157,303.281932316,1.84244981199,
1000089,45.6282958984,-52.1121177673,117.7084198,69.2648121689,311.204721142,1.86445755873,
1000090,51.681022644,-44.5014343262,119.612358093,68.2004820996,319.268955484,1.88685820968,
1000091,56.710559845,-36.1785087585,121.514602661,67.2679128108,327.46415541,1.90962265392,
1000092,60.6593017578,-27.2888221741,123.404449463,66.5148908546,335.778431767,1.93271786602,
1000093,63.491153717,-17.9785118103,125.273544312,65.9875252395,344.189701705,1.95608250474,
1000094,65.1829147339,-8.38988876343,127.115684509,65.7206406441,352.66561372,1.97962670478,
1000095,65.71849823,1.3380869627,128.925964355,65.7321191376,1.16643176299,2.00324008823,
1000096,65.0898895264,11.0668106079,130.702026367,66.023995756,9.64935375077,2.02680376042,
1000097,63.3042259216,20.6565055847,132.447357178,66.5891600976,18.0717799261,2.05019938868,
1000098,60.3772888184,29.9664058685,134.166000366,67.4047660461,26.3960860706,2.07332246131,
1000099,56.3353233337,38.8536109924,135.86076355,68.4344338931,34.5934354628,2.09609287629,
1000100,51.2207641602,47.1743927002,137.532608032,69.6346896868,42.6451132943,2.11845864804,
1000101,45.101524353,54.7917060852,139.180999756,70.9667425961,50.5406635095,2.14039073197,
1000102,38.0923538208,61.6041603088,140.811035156,72.4299660843,58.2698150961,2.16186059749,
1000103,30.3166847229,67.529914856,142.431381226,74.0229070831,65.8229186364,2.18284144066,
1000104,21.888923645,72.4850692749,144.049316406,75.7179651478,73.1968191655,2.20332449768,
1000105,12.9236106873,76.3826751709,145.669937134,77.4682695009,80.3967561646,2.22332432268,
1000106,3.54496264458,79.1368026733,147.295257568,79.2161618454,87.4351288102,2.24287535781,
