Node ID,X,Y,Z,R, Theta(Deg.),Theta(turn.), 
1000001,54.4302500669,2.28299438243e-07,2.17023801541e-07,54.4302500669,0.0,0.0,
1000002,53.5847383252,7.06238399179,0.628690621558,54.048140107,7.50821829229,0.020856161923,
1000003,52.1898425631,14.0330534341,1.2892824952,54.043558871,15.0500017189,0.0418055603303,
1000004,50.1065385673,20.8248127536,1.98426595476,54.2617547949,22.5682924639,0.0626897012887,
1000005,47.2020337676,27.3024331428,2.71167439164,54.529394342,30.0457949013,0.0834605413925,
1000006,43.3983010955,33.2918784806,3.46243228883,54.6969991018,37.492679152,0.104146330978,
1000007,38.7226395676,38.6272967784,4.22069450245,54.6947060646,44.9293763263,0.124803823129,
1000008,33.3124547024,43.2197565204,4.96950218876,54.5680033717,52.3760734589,0.145489092941,
1000009,27.3428835542,47.0631534157,5.69719348687,54.4295295817,59.8441481902,0.166233744973,
1000010,20.9468480363,50.1527068541,6.39532665207,54.3513058486,67.3315909298,0.187032197027,
1000011,14.2255729318,52.4614922233,7.05581344785,54.3560032704,74.8283791335,0.207856608704,
1000012,7.26936350984,53.9359054552,7.6692023097,54.4235752511,82.3240549811,0.228677930503,
1000013,0.176563106021,54.4952651873,8.2233777515,54.4955512162,89.8143639569,0.249484344325,
1000014,-6.9296146394,54.060050901,8.70609429448,54.5023729985,97.304548815,0.270290413375,
1000015,-13.9128710684,52.6495084053,9.11872087609,54.4567600641,104.802310035,0.291117527874,
1000016,-20.6503415785,50.3225733756,9.46865839297,54.3948342993,112.311256199,0.311975711664,
1000017,-27.0323462074,47.1420346595,9.76453536354,54.3426091876,119.830968672,0.332863801867,
1000018,-32.9558907422,43.1696352515,10.0154115614,54.3112156222,127.358274471,0.353772984642,
1000019,-38.3187996284,38.4659698181,10.2303859379,54.2951308959,134.890183685,0.374694954681,
1000020,-43.0228040329,33.1021948578,10.4156014883,54.2836713134,142.42494083,0.39562483564,
1000021,-47.0046811431,27.1811941199,10.5652735416,54.2978578137,149.960678514,0.416557440316,
1000022,-50.2155321173,20.8080639199,10.6706434453,54.3560041755,157.492102617,0.437478062825,
1000023,-52.6065884662,14.0837383181,10.7229339267,54.459203401,165.012351935,0.458367644265,
1000024,-54.1259674965,7.11079020819,10.7131914526,54.5910587442,172.515638249,0.479210106248,
1000025,-54.7199010857,-0.00032736764479,10.6324426811,54.7199010867,180.000342778,0.500000952162,
1000026,-53.9510270729,-9.92177613579,10.4068340643,54.8557650928,190.420453702,0.528945704728,
1000027,-51.4201575979,-19.5459536661,10.1339954607,55.009789239,200.812918822,0.557813663393,
1000028,-47.2555156579,-28.5857544038,9.91849185953,55.2288793561,211.170536334,0.586584823151,
1000029,-41.5695119044,-36.7562512197,9.86364697814,55.4891550097,221.483492124,0.615231922567,
1000030,-34.4948426298,-43.7546971549,10.0688734337,55.716852847,231.748852701,0.643746813057,
1000031,-26.2964994657,-49.378339007,10.5850338926,55.9439563067,241.962408141,0.672117800393,
1000032,-17.2854906689,-53.5263679935,11.4316816411,56.2482022667,252.102961386,0.700286003849,
1000033,-7.74428025377,-56.1043541428,12.6305546642,56.6363172392,262.140925658,0.728169237938,
1000034,2.04393730009,-57.0045108373,14.2045793213,57.0411424806,272.053501232,0.755704170088,
1000035,11.7763931014,-56.1849868537,16.1348075004,57.4058897869,281.83784645,0.782882906805,
1000036,21.1891223575,-53.7813912757,18.3193029219,57.8049907346,291.503752464,0.809732645734,
1000037,30.083576979,-49.9599421594,20.6563929251,58.3182426384,301.054414996,0.836262263878,
1000038,38.3010468955,-44.8705302289,23.0570478052,58.9943613942,310.483748066,0.862454855738,
1000039,45.698851366,-38.6430285705,25.4420577421,59.847043981,319.782081071,0.88828355853,
1000040,52.1471321292,-31.4172158822,27.7684679319,60.8799215102,328.932190239,0.913700528441,
1000041,57.5283198892,-23.3460854441,30.0278896421,62.0850005625,337.911750943,0.93864375262,
1000042,61.721747017,-14.58004394,32.2120281267,63.4204362657,346.709107413,0.963080853924,
1000043,64.6034013508,-5.28026127734,34.3089932069,64.8188292493,355.32740255,0.987020562638,
1000044,66.059155695,4.36731888067,36.3024660709,66.2033649095,3.78244803261,1.01050680009,
1000045,66.0678504166,14.1473416368,38.1848223682,67.5655839467,12.0864197826,1.03357338828,
1000046,64.7090763012,23.8525643657,39.9659912099,68.9652766439,20.2345092005,1.05620697,
1000047,62.0554542646,33.3030513261,41.6583500327,70.4270731439,28.220942117,1.07839150588,
1000048,58.1642184474,42.3289827498,43.2730221326,71.9362154149,36.0452373664,1.10012565935,
1000049,53.08532339,50.7562409779,44.8182767056,73.4455414414,43.7151173779,1.12143088161,
1000050,46.882801896,58.4069963474,46.3001268386,74.8957564615,51.2462822426,1.14235078401,
1000051,39.7011826633,65.1589517694,47.7337963231,76.3011985525,58.6461553163,1.16290598699,
1000052,31.7103889779,70.9379039928,49.1414071499,77.7028634738,65.9145853041,1.18309607029,
1000053,23.064261203,75.6824412663,50.545255857,79.1188476968,73.0513741044,1.20292048362,
1000054,13.9059284901,79.3347435659,51.9664514698,80.5442510911,80.05809479,1.22238359664,
