TL_r3_5 5-th Error Data(Formed-Set)
Theta, R, Z, 
0.0,-0.0238977039215,0.0,
0.0,0.00832975774782,0.908249280243,
0.0,-0.0680986315865,1.42699711526,
0.0,-0.091966758384,1.25213049769,
0.0,-0.0233840994456,0.512272002327,
0.0,0.0478680785859,-0.38455494623,
0.0,0.184418840086,-0.926066473831,
0.0,0.37254891653,-0.726494054532,
0.0,0.226947086051,0.145878937231,
0.0,-0.350380055856,1.28145888345,
0.0,-0.934180995236,2.1519219666,
0.0,-1.02464055678,2.40466524353,
0.0,-0.350980797548,2.32158899554,
0.0,0.592593188001,2.54422188915,
0.0,0.991416559205,3.13470924982,
0.0,0.675811045869,3.69418364702,
0.0,0.00714400993745,3.98112443209,
0.0,-0.662256445664,3.94743567115,
0.0,-1.02870778194,3.70175619423,
0.0,-0.663022206192,3.57719078066,
0.0,0.185499023463,4.03925474387,
0.0,0.70496686416,4.97506532963,
0.0,0.487880879238,5.76239973037,
0.0,-0.090487954797,6.05118788052,
0.0,-0.565539282362,5.90684567799,
0.0,-0.740052175494,5.52856015945,
0.0,-0.410960532421,5.2378343716,
0.0,0.260602043015,5.49116052787,
0.0,0.597063448101,6.25728157792,
0.0,0.326038490975,6.92573718054,
0.0,-0.220367037887,7.11119788526,
0.0,-0.61126558027,6.97608133331,
0.0,-0.592158017914,6.91674994228,
0.0,-0.237441922486,7.23306017727,
0.0,0.0438810880191,7.94568111943,
0.0,0.00528428008581,8.57457307857,
0.0,-0.0762536432418,8.72570143629,
0.0,-0.0398560720429,8.41591940065,
0.0,-0.000836824934304,7.81433424789,
0.0,-0.0618311876812,7.27048118585,
0.000332079267485,-0.0820861899733,7.11620806105,
