Radius,Theta(Turn),Z,
54.1992978771,0.0,-2.31276613527e-07
53.7862471723,0.020835581611,0.54527654757
53.7477012371,0.0417836974423,1.12170036934
53.9326016052,0.0626833610785,1.73277523989
54.1731787504,0.0834815981149,2.37830502966
54.3270654232,0.104199835708,3.05180458305
54.3306929991,0.124888407704,3.74041014604
54.2306822808,0.145596381414,4.4290496561
54.1323983185,0.166349370132,5.10523668833
54.099258361,0.187136256907,5.75907641425
54.1459448528,0.207928722882,6.38115799952
54.2450253704,0.228701316891,6.9607722767
54.3314258501,0.249449057918,7.48458621183
54.3316601126,0.270194188273,7.93945925129
54.2625454796,0.290964643021,8.32731293181
54.1666879565,0.311775759097,8.6565821094
54.0757960485,0.332629953594,8.93689193004
54.0052665481,0.353520411528,9.1782373722
53.9519324194,0.374437627345,9.39059210269
53.9047174785,0.395376417038,9.58044062686
53.883081277,0.416331982246,9.73952648766
53.9056838426,0.437290124286,9.85574603789
53.9755251798,0.458231249987,9.91702466481
54.0793318452,0.479137583482,9.9111684709
54.1893251584,0.499999678634,9.82600974113
54.3198508083,0.529074243346,9.57993273406
54.4905541256,0.558066654166,9.29007836713
54.7431869833,0.586947867457,9.08654874182
55.0483662777,0.615680669345,9.09846485802
55.3276040376,0.644242275976,9.44742391318
55.6086975532,0.672606391612,10.1672790514
55.9656416203,0.700712664043,11.2375978056
56.4082521293,0.728489727648,12.6406028969
56.8807791562,0.755893201874,14.3602714322
57.3377624867,0.782929248433,16.3560129684
57.8408744669,0.809622723456,18.5429749494
58.4432696121,0.835978548855,20.8399903388
59.1629059278,0.861992327327,23.1741211958
59.9846245875,0.887667076275,25.4769889338
60.9106198639,0.91299193529,27.7071575806
61.9633353357,0.937924209398,29.8548001831
63.1331646718,0.962428301206,31.912651712
64.3803895413,0.986492885707,33.8718623307
65.6466047393,1.01013740318,35.7207475923
66.9207364504,1.03337905964,37.4549401288
68.2506035722,1.05619879206,39.0858328229
69.6507942331,1.07857785649,40.6267605941
71.0980586717,1.10051490276,42.0896053606
72.5381866501,1.12203408057,43.4834593923
73.9079203534,1.14317959041,44.8149556667
75.226417799,1.163974607,46.0988881131
76.541805767,1.18441805602,47.356020844
77.8797049174,1.20450576581,48.6073927918
79.2423839502,1.22423715729,49.8730914326
80.6116319638,1.24361988575,51.1713650833
81.9575888144,1.26267264394,52.5174332314
83.2850159083,1.28140788586,53.9174874175
84.6100816167,1.2998322267,55.3734450193
85.9235605503,1.3179569605,56.8876692058
87.1929216365,1.33580335877,58.4620324122
88.3667234448,1.35340435697,60.0966653966
89.381070689,1.3708024255,61.7883719547
90.1809481905,1.38804428686,63.5294403877
90.8005070646,1.40516247754,65.3108656842
91.2956865506,1.42217783508,67.1271768536
91.6956417113,1.43910727727,68.9757391983
92.0020251357,1.45596697844,70.8551482241
92.1901856359,1.47277693475,72.7638399612
92.2117847001,1.48956079015,74.6981464552
92.0027542701,1.50635003415,76.6509550752
91.5608891076,1.52318220096,78.6139196618
90.9520242899,1.54009445338,80.5838047399
90.2274952858,1.55711603733,82.5615165618
89.4148108287,1.57426659456,84.5502986497
88.5144384562,1.59156237564,86.5547384975
87.4983693291,1.60901750646,88.5790010153
86.3104897756,1.62664823937,90.6250437377
84.9144171906,1.64448717829,92.6871292396
83.3699548488,1.66259586033,94.7505118942
81.7485274664,1.6810327527,96.8039105423
80.1084477959,1.69984316114,98.8400868562
78.4872641621,1.71905669546,100.854309167
76.8959342418,1.73868871461,102.842703967
75.3156681401,1.75874614985,104.800525349
73.747101897,1.77924748437,106.724104728
72.2392895432,1.80021669048,108.615169258
70.8393034267,1.82166077828,110.47978366
69.5805572163,1.84356273893,112.326958685
68.4753600307,1.86588567769,114.16769729
67.5118107377,1.88858140169,116.01319288
66.6986517841,1.91160926746,117.862625324
66.0811901628,1.93492359735,119.705802136
65.7021994882,1.95845099054,121.534717943
65.5923840195,1.9820919404,123.343409646
65.7649410111,2.00573057422,125.127131511
66.2170013255,2.02924755188,126.883592759
66.9367041108,2.05252894506,128.616212825
67.8969312991,2.07547891368,130.328859826
69.0577453433,2.09802878592,132.0240372
70.3729367227,2.12013898908,133.702234204
71.8017776777,2.14179236144,135.362230143
73.3424061911,2.16297075485,137.008125267
74.9928036904,2.18365700868,138.647487991
76.7254223745,2.20385088698,140.286475168
78.4939350285,2.22357359185,141.928972548
80.2415773394,2.24286412052,143.575642046
81.9157892488,2.26177217506,145.223793744
83.5267055131,2.28032612497,146.87274773
85.1047186173,2.29853838858,148.525904873
86.6495457967,2.31642660023,150.187138602
88.1333043706,2.33401805738,151.859470747
89.5057482789,2.35135126313,153.543839554
90.7012032835,2.36847458057,155.237886343
91.6566783519,2.38544056581,156.935194017
92.3986838896,2.40228444532,158.629860667
92.9907735409,2.41902681009,160.320522848
93.4692895076,2.4356848995,162.008359714
93.841574058,2.45227532472,163.695466798
94.086827615,2.46881716078,165.383556288
94.1581840441,2.4853346534,167.072640574
93.9871873334,2.50185834924,168.759630846
93.5380157133,2.51842403614,170.438118388
92.8750084131,2.53507244436,172.104144602
92.0644005267,2.55183958564,173.758044505
91.1515516143,2.5687520238,175.402829793
90.1564448744,2.58582974418,177.043056414
89.0710823321,2.60308808778,178.68365186
87.8581546457,2.62054119366,180.328608777
86.4633678193,2.63820830534,181.979093695
84.9098506165,2.65613559377,183.630225727
83.2643036952,2.67437743354,185.278002162
81.5846000395,2.6929781435,186.921965303
79.9109121842,2.71196830419,188.564289896
78.2591213797,2.73136469227,190.208639306
76.615468119,2.75117387991,191.859084828
